dataset_name,seed,backbone_type,run_id,variant,run_dir,target_domain,support_seed,support_size_requested,support_size_actual,eval_size,sampling_policy,sampling_policy_effective,split_status,no_data_reason,candidate_experts,excluded_experts,target_expert_excluded,support_eval_disjoint,support_labels_used,support_is_target_local,support_eval_split_id,oracle_expert,oracle_eval_nelbo,worst_eval_nelbo,support_nelbo_by_expert_json,eval_nelbo_by_expert_json,support_rank_by_expert_json,eval_rank_by_expert_json,calibration_mae,spearman_support_vs_eval_utility,method,adoption_eligible,diagnostic_only,exploratory_only,baseline_available,source_method,routing_uses_eval_nelbo,routing_uses_eval_indices,selected_expert,support_mean_nelbo,selected_eval_nelbo,oracle_gap,normalized_oracle_gap,top1_oracle_hit,selection_margin
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,8,8,67,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k8,100,0.11799592847254739,0.1251842439619463,"{""100"":0.10411252919584513,""40"":0.11941909976303577,""400"":0.1019683163613081}","{""100"":0.11799592847254739,""40"":0.11946149526247338,""400"":0.1251842439619463}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.6396633992433599,-0.5,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.10411252919584513,0.11799592847254739,0.0,0.0,1.0,0.16598292317678695
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,8,8,67,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k8,100,0.11799592847254739,0.1251842439619463,"{""100"":0.10411252919584513,""40"":0.11941909976303577,""400"":0.1019683163613081}","{""100"":0.11799592847254739,""40"":0.11946149526247338,""400"":0.1251842439619463}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.6396633992433599,-0.5,per_query_oracle,0,1,0,1,,1,1,-1,0.10849998177339633,0.08818890854938706,0.0,0.0,1.0,0.0
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,8,8,67,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k8,100,0.11799592847254739,0.1251842439619463,"{""100"":0.10411252919584513,""40"":0.11941909976303577,""400"":0.1019683163613081}","{""100"":0.11799592847254739,""40"":0.11946149526247338,""400"":0.1251842439619463}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.6396633992433599,-0.5,static_embedding_baseline,1,0,0,1,,0,0,400,0.1019683163613081,0.1251842439619463,0.007188315489398911,1.0,0.0,1.6663010639334086
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,8,8,67,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k8,100,0.11799592847254739,0.1251842439619463,"{""100"":0.10411252919584513,""40"":0.11941909976303577,""400"":0.1019683163613081}","{""100"":0.11799592847254739,""40"":0.11946149526247338,""400"":0.1251842439619463}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.6396633992433599,-0.5,support_set_calibration_top1,1,0,0,1,,0,0,400,0.1019683163613081,0.1251842439619463,0.007188315489398911,1.0,0.0,0.0021442128345370293
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,8,8,67,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k8,100,0.11796375719913796,0.12516451638136336,"{""100"":0.10438196361064911,""40"":0.11297840811312199,""400"":0.10213353484869003}","{""100"":0.11796375719913796,""40"":0.1202305330714183,""400"":0.12516451638136336}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.6308432105681612,-0.5,domain_oracle,0,1,0,1,,1,1,100,0.10438196361064911,0.11796375719913796,0.0,0.0,1.0,0.002266775872280344
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,8,8,67,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k8,100,0.11796375719913796,0.12516451638136336,"{""100"":0.10438196361064911,""40"":0.11297840811312199,""400"":0.10213353484869003}","{""100"":0.11796375719913796,""40"":0.1202305330714183,""400"":0.12516451638136336}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.6308432105681612,-0.5,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.10438196361064911,0.11796375719913796,0.0,0.0,1.0,0.16598292317678695
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,8,8,67,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k8,100,0.11796375719913796,0.12516451638136336,"{""100"":0.10438196361064911,""40"":0.11297840811312199,""400"":0.10213353484869003}","{""100"":0.11796375719913796,""40"":0.1202305330714183,""400"":0.12516451638136336}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.6308432105681612,-0.5,per_query_oracle,0,1,0,1,,1,1,-1,0.10649796885748704,0.08760227707784567,0.0,0.0,1.0,0.0
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,8,8,67,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k8,100,0.11796375719913796,0.12516451638136336,"{""100"":0.10438196361064911,""40"":0.11297840811312199,""400"":0.10213353484869003}","{""100"":0.11796375719913796,""40"":0.1202305330714183,""400"":0.12516451638136336}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.6308432105681612,-0.5,static_embedding_baseline,1,0,0,1,,0,0,400,0.10213353484869003,0.12516451638136336,0.0072007591822254025,1.0,0.0,3.665655771525582
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,8,8,67,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k8,100,0.11796375719913796,0.12516451638136336,"{""100"":0.10438196361064911,""40"":0.11297840811312199,""400"":0.10213353484869003}","{""100"":0.11796375719913796,""40"":0.1202305330714183,""400"":0.12516451638136336}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.6308432105681612,-0.5,support_set_calibration_top1,1,0,0,1,,0,0,400,0.10213353484869003,0.12516451638136336,0.0072007591822254025,1.0,0.0,0.002248428761959076
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,16,16,59,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k16,100,0.11862524384159152,0.12459755082756786,"{""100"":0.108733628410846,""40"":0.12036710418760777,""400"":0.11573971109464765}","{""100"":0.11862524384159152,""40"":0.11921015785912335,""400"":0.12459755082756786}","{""100"":1,""40"":3,""400"":2}","{""100"":1,""40"":2,""400"":3}",0.4332758694089988,0.5,domain_oracle,0,1,0,1,,1,1,100,0.108733628410846,0.11862524384159152,0.0,0.0,1.0,0.000584914017531829
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,16,16,59,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k16,100,0.11862524384159152,0.12459755082756786,"{""100"":0.108733628410846,""40"":0.12036710418760777,""400"":0.11573971109464765}","{""100"":0.11862524384159152,""40"":0.11921015785912335,""400"":0.12459755082756786}","{""100"":1,""40"":3,""400"":2}","{""100"":1,""40"":2,""400"":3}",0.4332758694089988,0.5,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.108733628410846,0.11862524384159152,0.0,0.0,1.0,0.16598292317678695
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,16,16,59,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k16,100,0.11862524384159152,0.12459755082756786,"{""100"":0.108733628410846,""40"":0.12036710418760777,""400"":0.11573971109464765}","{""100"":0.11862524384159152,""40"":0.11921015785912335,""400"":0.12459755082756786}","{""100"":1,""40"":3,""400"":2}","{""100"":1,""40"":2,""400"":3}",0.4332758694089988,0.5,per_query_oracle,0,1,0,1,,1,1,-1,0.11494681456436713,0.08774462506427604,0.0,0.0,1.0,0.0
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,16,16,59,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k16,100,0.11862524384159152,0.12459755082756786,"{""100"":0.108733628410846,""40"":0.12036710418760777,""400"":0.11573971109464765}","{""100"":0.11862524384159152,""40"":0.11921015785912335,""400"":0.12459755082756786}","{""100"":1,""40"":3,""400"":2}","{""100"":1,""40"":2,""400"":3}",0.4332758694089988,0.5,static_embedding_baseline,1,0,0,1,,0,0,400,0.11573971109464765,0.12459755082756786,0.005972306985976339,1.0,0.0,0.9272094547652063
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,16,16,59,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k16,100,0.11862524384159152,0.12459755082756786,"{""100"":0.108733628410846,""40"":0.12036710418760777,""400"":0.11573971109464765}","{""100"":0.11862524384159152,""40"":0.11921015785912335,""400"":0.12459755082756786}","{""100"":1,""40"":3,""400"":2}","{""100"":1,""40"":2,""400"":3}",0.4332758694089988,0.5,support_set_calibration_top1,1,0,0,1,,0,0,100,0.108733628410846,0.11862524384159152,0.0,0.0,1.0,0.007006082683801651
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,16,16,59,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k16,100,0.1168341399249384,0.12799150963961067,"{""100"":0.11533832410350442,""40"":0.11617400124669075,""400"":0.10322448797523975}","{""100"":0.1168341399249384,""40"":0.12034727052106696,""400"":0.12799150963961067}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.8735318870270031,-0.5,domain_oracle,0,1,0,1,,1,1,100,0.11533832410350442,0.1168341399249384,0.0,0.0,1.0,0.0035131305961285664
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,16,16,59,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k16,100,0.1168341399249384,0.12799150963961067,"{""100"":0.11533832410350442,""40"":0.11617400124669075,""400"":0.10322448797523975}","{""100"":0.1168341399249384,""40"":0.12034727052106696,""400"":0.12799150963961067}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.8735318870270031,-0.5,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.11533832410350442,0.1168341399249384,0.0,0.0,1.0,0.16598292317678695
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,16,16,59,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k16,100,0.1168341399249384,0.12799150963961067,"{""100"":0.11533832410350442,""40"":0.11617400124669075,""400"":0.10322448797523975}","{""100"":0.1168341399249384,""40"":0.12034727052106696,""400"":0.12799150963961067}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.8735318870270031,-0.5,per_query_oracle,0,1,0,1,,1,1,-1,0.11157893777514498,0.08756827247344841,0.0,0.0,1.0,0.0
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,16,16,59,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k16,100,0.1168341399249384,0.12799150963961067,"{""100"":0.11533832410350442,""40"":0.11617400124669075,""400"":0.10322448797523975}","{""100"":0.1168341399249384,""40"":0.12034727052106696,""400"":0.12799150963961067}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.8735318870270031,-0.5,static_embedding_baseline,1,0,0,1,,0,0,400,0.10322448797523975,0.12799150963961067,0.01115736971467228,1.0,0.0,1.451019134483225
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,16,16,59,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k16,100,0.1168341399249384,0.12799150963961067,"{""100"":0.11533832410350442,""40"":0.11617400124669075,""400"":0.10322448797523975}","{""100"":0.1168341399249384,""40"":0.12034727052106696,""400"":0.12799150963961067}","{""100"":2,""40"":3,""400"":1}","{""100"":1,""40"":2,""400"":3}",0.8735318870270031,-0.5,support_set_calibration_top1,1,0,0,1,,0,0,400,0.10322448797523975,0.12799150963961067,0.01115736971467228,1.0,0.0,0.012113836128264666
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,32,32,43,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k32,400,0.1198540473746699,0.12477816901234694,"{""100"":0.10541144292801619,""40"":0.11889594071544707,""400"":0.1265427137259394}","{""100"":0.12477816901234694,""40"":0.11987448553013247,""400"":0.1198540473746699}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":2,""400"":1}",0.8779931260826347,-1.0,domain_oracle,0,1,0,1,,1,1,400,0.1265427137259394,0.1198540473746699,0.0,0.0,1.0,2.0438155462570995e-05
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,32,32,43,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k32,400,0.1198540473746699,0.12477816901234694,"{""100"":0.10541144292801619,""40"":0.11889594071544707,""400"":0.1265427137259394}","{""100"":0.12477816901234694,""40"":0.11987448553013247,""400"":0.1198540473746699}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":2,""400"":1}",0.8779931260826347,-1.0,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.10541144292801619,0.12477816901234694,0.00492412163767704,1.0,0.0,0.16598292317678695
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,32,32,43,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k32,400,0.1198540473746699,0.12477816901234694,"{""100"":0.10541144292801619,""40"":0.11889594071544707,""400"":0.1265427137259394}","{""100"":0.12477816901234694,""40"":0.11987448553013247,""400"":0.1198540473746699}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":2,""400"":1}",0.8779931260826347,-1.0,per_query_oracle,0,1,0,1,,1,1,-1,0.11695003245646755,0.08946775003921154,0.0,0.0,1.0,0.0
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,32,32,43,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k32,400,0.1198540473746699,0.12477816901234694,"{""100"":0.10541144292801619,""40"":0.11889594071544707,""400"":0.1265427137259394}","{""100"":0.12477816901234694,""40"":0.11987448553013247,""400"":0.1198540473746699}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":2,""400"":1}",0.8779931260826347,-1.0,static_embedding_baseline,1,0,0,1,,0,0,400,0.1265427137259394,0.1198540473746699,0.0,0.0,1.0,1.2508909226533262
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,32,32,43,class_balanced,class_balanced,ok,,40|100|400,200,1,1,1,1,target200_seed17_class_balanced_k32,400,0.1198540473746699,0.12477816901234694,"{""100"":0.10541144292801619,""40"":0.11889594071544707,""400"":0.1265427137259394}","{""100"":0.12477816901234694,""40"":0.11987448553013247,""400"":0.1198540473746699}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":2,""400"":1}",0.8779931260826347,-1.0,support_set_calibration_top1,1,0,0,1,,0,0,100,0.10541144292801619,0.12477816901234694,0.00492412163767704,1.0,0.0,0.013484497787430882
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,32,32,43,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k32,40,0.11669693142175674,0.12684256462163704,"{""100"":0.11394701199606061,""40"":0.12316577904857695,""400"":0.1171518936753273}","{""100"":0.11842611761287201,""40"":0.11669693142175674,""400"":0.12684256462163704}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.6075963195879815,-0.5,domain_oracle,0,1,0,1,,1,1,40,0.12316577904857695,0.11669693142175674,0.0,0.0,1.0,0.00172918619111527
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,32,32,43,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k32,40,0.11669693142175674,0.12684256462163704,"{""100"":0.11394701199606061,""40"":0.12316577904857695,""400"":0.1171518936753273}","{""100"":0.11842611761287201,""40"":0.11669693142175674,""400"":0.12684256462163704}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.6075963195879815,-0.5,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.11394701199606061,0.11842611761287201,0.00172918619111527,0.17043649785561657,0.0,0.16598292317678695
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,32,32,43,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k32,40,0.11669693142175674,0.12684256462163704,"{""100"":0.11394701199606061,""40"":0.12316577904857695,""400"":0.1171518936753273}","{""100"":0.11842611761287201,""40"":0.11669693142175674,""400"":0.12684256462163704}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.6075963195879815,-0.5,per_query_oracle,0,1,0,1,,1,1,-1,0.11808822823998828,0.08662688836108806,0.0,0.0,1.0,0.0
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,32,32,43,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k32,40,0.11669693142175674,0.12684256462163704,"{""100"":0.11394701199606061,""40"":0.12316577904857695,""400"":0.1171518936753273}","{""100"":0.11842611761287201,""40"":0.11669693142175674,""400"":0.12684256462163704}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.6075963195879815,-0.5,static_embedding_baseline,1,0,0,1,,0,0,400,0.1171518936753273,0.12684256462163704,0.010145633199880294,1.0,0.0,1.009437548721726
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,32,32,43,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k32,40,0.11669693142175674,0.12684256462163704,"{""100"":0.11394701199606061,""40"":0.12316577904857695,""400"":0.1171518936753273}","{""100"":0.11842611761287201,""40"":0.11669693142175674,""400"":0.12684256462163704}","{""100"":1,""40"":3,""400"":2}","{""100"":2,""40"":1,""400"":3}",0.6075963195879815,-0.5,support_set_calibration_top1,1,0,0,1,,0,0,100,0.11394701199606061,0.11842611761287201,0.00172918619111527,0.17043649785561657,0.0,0.003204881679266691
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,64,64,11,class_balanced,random_fallback,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_fallback_k64,40,0.10616173459724947,0.13927742296999152,"{""100"":0.1126027466962114,""40"":0.12174209218937904,""400"":0.1230060386005789}","{""100"":0.13927742296999152,""40"":0.10616173459724947,""400"":0.12097312780943784}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":1,""400"":2}",0.8104143403675431,-0.5,domain_oracle,0,1,0,1,,1,1,40,0.12174209218937904,0.10616173459724947,0.0,0.0,1.0,0.01481139321218837
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,64,64,11,class_balanced,random_fallback,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_fallback_k64,40,0.10616173459724947,0.13927742296999152,"{""100"":0.1126027466962114,""40"":0.12174209218937904,""400"":0.1230060386005789}","{""100"":0.13927742296999152,""40"":0.10616173459724947,""400"":0.12097312780943784}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":1,""400"":2}",0.8104143403675431,-0.5,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.1126027466962114,0.13927742296999152,0.03311568837274205,1.0,0.0,0.16598292317678695
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,64,64,11,class_balanced,random_fallback,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_fallback_k64,40,0.10616173459724947,0.13927742296999152,"{""100"":0.1126027466962114,""40"":0.12174209218937904,""400"":0.1230060386005789}","{""100"":0.13927742296999152,""40"":0.10616173459724947,""400"":0.12097312780943784}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":1,""400"":2}",0.8104143403675431,-0.5,per_query_oracle,0,1,0,1,,1,1,-1,0.11911695916205645,0.08543067154559222,0.0,0.0,1.0,0.0
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,64,64,11,class_balanced,random_fallback,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_fallback_k64,40,0.10616173459724947,0.13927742296999152,"{""100"":0.1126027466962114,""40"":0.12174209218937904,""400"":0.1230060386005789}","{""100"":0.13927742296999152,""40"":0.10616173459724947,""400"":0.12097312780943784}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":1,""400"":2}",0.8104143403675431,-0.5,static_embedding_baseline,1,0,0,1,,0,0,100,0.1126027466962114,0.13927742296999152,0.03311568837274205,1.0,0.0,0.2507413605417188
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,64,64,11,class_balanced,random_fallback,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_fallback_k64,40,0.10616173459724947,0.13927742296999152,"{""100"":0.1126027466962114,""40"":0.12174209218937904,""400"":0.1230060386005789}","{""100"":0.13927742296999152,""40"":0.10616173459724947,""400"":0.12097312780943784}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":1,""400"":2}",0.8104143403675431,-0.5,support_set_calibration_top1,1,0,0,1,,0,0,100,0.1126027466962114,0.13927742296999152,0.03311568837274205,1.0,0.0,0.009139345493167639
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,64,64,11,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k64,40,0.10616173459724947,0.13927742296999152,"{""100"":0.1126027466962114,""40"":0.12174209218937904,""400"":0.1230060386005789}","{""100"":0.13927742296999152,""40"":0.10616173459724947,""400"":0.12097312780943784}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":1,""400"":2}",0.8104143403675431,-0.5,domain_oracle,0,1,0,1,,1,1,40,0.12174209218937904,0.10616173459724947,0.0,0.0,1.0,0.01481139321218837
breakhis,43,resnet50,2026-03-18_1527_seed43,B,/home/stud/spark/cvae_metadata_routing/cvae_testing/outputs/breakhis/hybrid_ablation_extractor_resnet50_v1/2026-03-18_1527_seed43,200,17,64,64,11,random,random,ok,,40|100|400,200,1,1,0,1,target200_seed17_random_k64,40,0.10616173459724947,0.13927742296999152,"{""100"":0.1126027466962114,""40"":0.12174209218937904,""400"":0.1230060386005789}","{""100"":0.13927742296999152,""40"":0.10616173459724947,""400"":0.12097312780943784}","{""100"":1,""40"":2,""400"":3}","{""100"":3,""40"":1,""400"":2}",0.8104143403675431,-0.5,metadata_ordinal_baseline,1,0,0,1,,0,0,100,0.1126027466962114,0.13927742296999152,0.03311568837274205,1.0,0.0,0.16598292317678695
