matched_key,dataset_name,backbone_type,run_id,target_domain,support_seed,support_size_requested,sampling_policy,sampling_policy_effective,support_gap,metadata_gap,embedding_gap,normalized_gap_reduction_vs_metadata,normalized_gap_reduction_vs_static_embedding,top1_delta_vs_metadata,top1_delta_vs_static_embedding,safe_audit
breakhis|resnet50|2026-03-18_1525_seed42|40|31|16|random|random|target40_seed31_random_k16,breakhis,resnet50,2026-03-18_1525_seed42,40,31,16,random,random,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|40|31|32|class_balanced|class_balanced|target40_seed31_class_balanced_k32,breakhis,resnet50,2026-03-18_1525_seed42,40,31,32,class_balanced,class_balanced,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|40|31|32|random|random|target40_seed31_random_k32,breakhis,resnet50,2026-03-18_1525_seed42,40,31,32,random,random,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|40|31|4|class_balanced|class_balanced|target40_seed31_class_balanced_k4,breakhis,resnet50,2026-03-18_1525_seed42,40,31,4,class_balanced,class_balanced,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|40|31|4|random|random|target40_seed31_random_k4,breakhis,resnet50,2026-03-18_1525_seed42,40,31,4,random,random,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|40|31|64|class_balanced|random_fallback|target40_seed31_random_fallback_k64,breakhis,resnet50,2026-03-18_1525_seed42,40,31,64,class_balanced,random_fallback,0.2403136058416015,1.0,1.0,0.7596863941583984,0.7596863941583984,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|40|31|64|random|random|target40_seed31_random_k64,breakhis,resnet50,2026-03-18_1525_seed42,40,31,64,random,random,0.2403136058416015,1.0,1.0,0.7596863941583984,0.7596863941583984,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|40|31|8|class_balanced|class_balanced|target40_seed31_class_balanced_k8,breakhis,resnet50,2026-03-18_1525_seed42,40,31,8,class_balanced,class_balanced,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|40|31|8|random|random|target40_seed31_random_k8,breakhis,resnet50,2026-03-18_1525_seed42,40,31,8,random,random,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|17|16|class_balanced|class_balanced|target400_seed17_class_balanced_k16,breakhis,resnet50,2026-03-18_1525_seed42,400,17,16,class_balanced,class_balanced,1.0,0.12197585668391814,0.12197585668391814,-0.8780241433160818,-0.8780241433160818,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|17|16|random|random|target400_seed17_random_k16,breakhis,resnet50,2026-03-18_1525_seed42,400,17,16,random,random,1.0,0.0814427484184193,0.0814427484184193,-0.9185572515815807,-0.9185572515815807,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|17|32|class_balanced|class_balanced|target400_seed17_class_balanced_k32,breakhis,resnet50,2026-03-18_1525_seed42,400,17,32,class_balanced,class_balanced,0.33998883339661357,0.33998883339661357,0.33998883339661357,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|17|32|random|random|target400_seed17_random_k32,breakhis,resnet50,2026-03-18_1525_seed42,400,17,32,random,random,0.8519990507102173,0.8519990507102173,0.8519990507102173,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|17|4|class_balanced|class_balanced|target400_seed17_class_balanced_k4,breakhis,resnet50,2026-03-18_1525_seed42,400,17,4,class_balanced,class_balanced,0.2047779132244896,0.2047779132244896,0.2047779132244896,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|17|4|random|random|target400_seed17_random_k4,breakhis,resnet50,2026-03-18_1525_seed42,400,17,4,random,random,0.10343358318144236,0.0,0.0,-0.10343358318144236,-0.10343358318144236,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|17|64|class_balanced|class_balanced|target400_seed17_class_balanced_k64,breakhis,resnet50,2026-03-18_1525_seed42,400,17,64,class_balanced,class_balanced,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|17|64|random|random|target400_seed17_random_k64,breakhis,resnet50,2026-03-18_1525_seed42,400,17,64,random,random,0.21923695010492866,0.0,0.0,-0.21923695010492866,-0.21923695010492866,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|17|8|class_balanced|class_balanced|target400_seed17_class_balanced_k8,breakhis,resnet50,2026-03-18_1525_seed42,400,17,8,class_balanced,class_balanced,0.0,0.11540072584937947,0.11540072584937947,0.11540072584937947,0.11540072584937947,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|17|8|random|random|target400_seed17_random_k8,breakhis,resnet50,2026-03-18_1525_seed42,400,17,8,random,random,0.16926695194867458,0.16926695194867458,0.16926695194867458,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|23|16|class_balanced|class_balanced|target400_seed23_class_balanced_k16,breakhis,resnet50,2026-03-18_1525_seed42,400,23,16,class_balanced,class_balanced,0.0,0.11066427284037511,0.11066427284037511,0.11066427284037511,0.11066427284037511,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|23|16|random|random|target400_seed23_random_k16,breakhis,resnet50,2026-03-18_1525_seed42,400,23,16,random,random,0.3662490607543768,0.3662490607543768,0.3662490607543768,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|23|32|class_balanced|class_balanced|target400_seed23_class_balanced_k32,breakhis,resnet50,2026-03-18_1525_seed42,400,23,32,class_balanced,class_balanced,1.0,0.6757287488333211,0.6757287488333211,-0.3242712511666789,-0.3242712511666789,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|23|32|random|random|target400_seed23_random_k32,breakhis,resnet50,2026-03-18_1525_seed42,400,23,32,random,random,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|23|4|class_balanced|class_balanced|target400_seed23_class_balanced_k4,breakhis,resnet50,2026-03-18_1525_seed42,400,23,4,class_balanced,class_balanced,0.0,0.14160398174401687,0.14160398174401687,0.14160398174401687,0.14160398174401687,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|23|4|random|random|target400_seed23_random_k4,breakhis,resnet50,2026-03-18_1525_seed42,400,23,4,random,random,0.0,0.103675144175606,0.103675144175606,0.103675144175606,0.103675144175606,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|23|64|class_balanced|class_balanced|target400_seed23_class_balanced_k64,breakhis,resnet50,2026-03-18_1525_seed42,400,23,64,class_balanced,class_balanced,1.0,0.33201199237971163,0.33201199237971163,-0.6679880076202884,-0.6679880076202884,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|23|64|random|random|target400_seed23_random_k64,breakhis,resnet50,2026-03-18_1525_seed42,400,23,64,random,random,0.07597581786578547,0.0,0.0,-0.07597581786578547,-0.07597581786578547,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|23|8|class_balanced|class_balanced|target400_seed23_class_balanced_k8,breakhis,resnet50,2026-03-18_1525_seed42,400,23,8,class_balanced,class_balanced,0.0,0.1962875610059488,0.1962875610059488,0.1962875610059488,0.1962875610059488,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|23|8|random|random|target400_seed23_random_k8,breakhis,resnet50,2026-03-18_1525_seed42,400,23,8,random,random,0.0,0.16188711317074386,0.16188711317074386,0.16188711317074386,0.16188711317074386,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|31|16|class_balanced|class_balanced|target400_seed31_class_balanced_k16,breakhis,resnet50,2026-03-18_1525_seed42,400,31,16,class_balanced,class_balanced,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|31|16|random|random|target400_seed31_random_k16,breakhis,resnet50,2026-03-18_1525_seed42,400,31,16,random,random,0.0,0.08117539098502614,0.08117539098502614,0.08117539098502614,0.08117539098502614,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|31|32|class_balanced|class_balanced|target400_seed31_class_balanced_k32,breakhis,resnet50,2026-03-18_1525_seed42,400,31,32,class_balanced,class_balanced,0.6671819484251008,0.6671819484251008,0.6671819484251008,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|31|32|random|random|target400_seed31_random_k32,breakhis,resnet50,2026-03-18_1525_seed42,400,31,32,random,random,1.0,0.07662455164445925,0.07662455164445925,-0.9233754483555408,-0.9233754483555408,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|31|4|class_balanced|class_balanced|target400_seed31_class_balanced_k4,breakhis,resnet50,2026-03-18_1525_seed42,400,31,4,class_balanced,class_balanced,0.0,0.17913945981124244,0.17913945981124244,0.17913945981124244,0.17913945981124244,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|31|4|random|random|target400_seed31_random_k4,breakhis,resnet50,2026-03-18_1525_seed42,400,31,4,random,random,1.0,0.1759664913461415,0.1759664913461415,-0.8240335086538585,-0.8240335086538585,0.0,0.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|31|64|class_balanced|class_balanced|target400_seed31_class_balanced_k64,breakhis,resnet50,2026-03-18_1525_seed42,400,31,64,class_balanced,class_balanced,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|31|64|random|random|target400_seed31_random_k64,breakhis,resnet50,2026-03-18_1525_seed42,400,31,64,random,random,0.33101731592069833,0.0,0.0,-0.33101731592069833,-0.33101731592069833,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|31|8|class_balanced|class_balanced|target400_seed31_class_balanced_k8,breakhis,resnet50,2026-03-18_1525_seed42,400,31,8,class_balanced,class_balanced,0.0,0.2534828209825256,0.2534828209825256,0.2534828209825256,0.2534828209825256,1.0,1.0,1
breakhis|resnet50|2026-03-18_1525_seed42|400|31|8|random|random|target400_seed31_random_k8,breakhis,resnet50,2026-03-18_1525_seed42,400,31,8,random,random,0.30431073324168434,0.30431073324168434,0.30431073324168434,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|17|16|class_balanced|class_balanced|target100_seed17_class_balanced_k16,breakhis,resnet50,2026-03-18_1527_seed43,100,17,16,class_balanced,class_balanced,0.0,0.6495862252089458,0.6495862252089458,0.6495862252089458,0.6495862252089458,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|17|16|random|random|target100_seed17_random_k16,breakhis,resnet50,2026-03-18_1527_seed43,100,17,16,random,random,0.15099185745295088,0.0,0.0,-0.15099185745295088,-0.15099185745295088,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|17|32|class_balanced|class_balanced|target100_seed17_class_balanced_k32,breakhis,resnet50,2026-03-18_1527_seed43,100,17,32,class_balanced,class_balanced,0.0,0.19284702946522222,0.19284702946522222,0.19284702946522222,0.19284702946522222,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|17|32|random|random|target100_seed17_random_k32,breakhis,resnet50,2026-03-18_1527_seed43,100,17,32,random,random,1.0,0.02901977893614037,0.02901977893614037,-0.9709802210638596,-0.9709802210638596,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|17|4|class_balanced|class_balanced|target100_seed17_class_balanced_k4,breakhis,resnet50,2026-03-18_1527_seed43,100,17,4,class_balanced,class_balanced,0.0,0.5376599538166127,0.5376599538166127,0.5376599538166127,0.5376599538166127,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|17|4|random|random|target100_seed17_random_k4,breakhis,resnet50,2026-03-18_1527_seed43,100,17,4,random,random,1.0,0.35199838838512487,0.35199838838512487,-0.6480016116148751,-0.6480016116148751,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|17|64|class_balanced|random_fallback|target100_seed17_random_fallback_k64,breakhis,resnet50,2026-03-18_1527_seed43,100,17,64,class_balanced,random_fallback,0.0,0.8096035583879448,0.8096035583879448,0.8096035583879448,0.8096035583879448,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|17|64|random|random|target100_seed17_random_k64,breakhis,resnet50,2026-03-18_1527_seed43,100,17,64,random,random,0.0,0.8096035583879448,0.8096035583879448,0.8096035583879448,0.8096035583879448,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|17|8|class_balanced|class_balanced|target100_seed17_class_balanced_k8,breakhis,resnet50,2026-03-18_1527_seed43,100,17,8,class_balanced,class_balanced,0.0,0.5681827434836497,0.5681827434836497,0.5681827434836497,0.5681827434836497,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|17|8|random|random|target100_seed17_random_k8,breakhis,resnet50,2026-03-18_1527_seed43,100,17,8,random,random,1.0,0.4088800453361086,0.4088800453361086,-0.5911199546638914,-0.5911199546638914,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|23|16|class_balanced|class_balanced|target100_seed23_class_balanced_k16,breakhis,resnet50,2026-03-18_1527_seed43,100,23,16,class_balanced,class_balanced,0.0,0.11738467296854511,0.11738467296854511,0.11738467296854511,0.11738467296854511,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|23|16|random|random|target100_seed23_random_k16,breakhis,resnet50,2026-03-18_1527_seed43,100,23,16,random,random,0.0,0.30282065075116094,0.30282065075116094,0.30282065075116094,0.30282065075116094,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|23|32|class_balanced|class_balanced|target100_seed23_class_balanced_k32,breakhis,resnet50,2026-03-18_1527_seed43,100,23,32,class_balanced,class_balanced,0.0,0.2703271345435508,0.2703271345435508,0.2703271345435508,0.2703271345435508,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|23|32|random|random|target100_seed23_random_k32,breakhis,resnet50,2026-03-18_1527_seed43,100,23,32,random,random,0.0,0.1942613488046157,0.1942613488046157,0.1942613488046157,0.1942613488046157,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|23|4|class_balanced|class_balanced|target100_seed23_class_balanced_k4,breakhis,resnet50,2026-03-18_1527_seed43,100,23,4,class_balanced,class_balanced,0.0,0.17366525774586725,0.17366525774586725,0.17366525774586725,0.17366525774586725,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|23|4|random|random|target100_seed23_random_k4,breakhis,resnet50,2026-03-18_1527_seed43,100,23,4,random,random,0.4510829764304357,0.4510829764304357,0.4510829764304357,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|23|64|class_balanced|random_fallback|target100_seed23_random_fallback_k64,breakhis,resnet50,2026-03-18_1527_seed43,100,23,64,class_balanced,random_fallback,0.07107557971109618,0.0,0.0,-0.07107557971109618,-0.07107557971109618,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|23|64|random|random|target100_seed23_random_k64,breakhis,resnet50,2026-03-18_1527_seed43,100,23,64,random,random,0.07107557971109618,0.0,0.0,-0.07107557971109618,-0.07107557971109618,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|23|8|class_balanced|class_balanced|target100_seed23_class_balanced_k8,breakhis,resnet50,2026-03-18_1527_seed43,100,23,8,class_balanced,class_balanced,0.0,0.0848092543733635,0.0848092543733635,0.0848092543733635,0.0848092543733635,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|23|8|random|random|target100_seed23_random_k8,breakhis,resnet50,2026-03-18_1527_seed43,100,23,8,random,random,1.0,0.3945821296963084,0.3945821296963084,-0.6054178703036917,-0.6054178703036917,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|31|16|class_balanced|class_balanced|target100_seed31_class_balanced_k16,breakhis,resnet50,2026-03-18_1527_seed43,100,31,16,class_balanced,class_balanced,0.5221632820800014,0.5221632820800014,0.5221632820800014,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|31|16|random|random|target100_seed31_random_k16,breakhis,resnet50,2026-03-18_1527_seed43,100,31,16,random,random,0.8388641176934986,0.8388641176934986,0.8388641176934986,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|31|32|class_balanced|class_balanced|target100_seed31_class_balanced_k32,breakhis,resnet50,2026-03-18_1527_seed43,100,31,32,class_balanced,class_balanced,0.0,0.2797796413170521,0.2797796413170521,0.2797796413170521,0.2797796413170521,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|31|32|random|random|target100_seed31_random_k32,breakhis,resnet50,2026-03-18_1527_seed43,100,31,32,random,random,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|31|4|class_balanced|class_balanced|target100_seed31_class_balanced_k4,breakhis,resnet50,2026-03-18_1527_seed43,100,31,4,class_balanced,class_balanced,0.5010358229138263,0.5010358229138263,0.5010358229138263,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|31|4|random|random|target100_seed31_random_k4,breakhis,resnet50,2026-03-18_1527_seed43,100,31,4,random,random,0.569391548519524,0.569391548519524,0.0,0.0,-0.569391548519524,0.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|31|64|class_balanced|random_fallback|target100_seed31_random_fallback_k64,breakhis,resnet50,2026-03-18_1527_seed43,100,31,64,class_balanced,random_fallback,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|31|64|random|random|target100_seed31_random_k64,breakhis,resnet50,2026-03-18_1527_seed43,100,31,64,random,random,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|31|8|class_balanced|class_balanced|target100_seed31_class_balanced_k8,breakhis,resnet50,2026-03-18_1527_seed43,100,31,8,class_balanced,class_balanced,0.0,0.3909761961161879,0.3909761961161879,0.3909761961161879,0.3909761961161879,1.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|100|31|8|random|random|target100_seed31_random_k8,breakhis,resnet50,2026-03-18_1527_seed43,100,31,8,random,random,0.5766276697968558,0.5766276697968558,0.5766276697968558,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|17|16|class_balanced|class_balanced|target200_seed17_class_balanced_k16,breakhis,resnet50,2026-03-18_1527_seed43,200,17,16,class_balanced,class_balanced,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|17|16|random|random|target200_seed17_random_k16,breakhis,resnet50,2026-03-18_1527_seed43,200,17,16,random,random,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|17|32|class_balanced|class_balanced|target200_seed17_class_balanced_k32,breakhis,resnet50,2026-03-18_1527_seed43,200,17,32,class_balanced,class_balanced,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|17|32|random|random|target200_seed17_random_k32,breakhis,resnet50,2026-03-18_1527_seed43,200,17,32,random,random,0.17043649785561657,0.17043649785561657,1.0,0.0,0.8295635021443835,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|17|4|class_balanced|class_balanced|target200_seed17_class_balanced_k4,breakhis,resnet50,2026-03-18_1527_seed43,200,17,4,class_balanced,class_balanced,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|17|4|random|random|target200_seed17_random_k4,breakhis,resnet50,2026-03-18_1527_seed43,200,17,4,random,random,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|17|64|class_balanced|random_fallback|target200_seed17_random_fallback_k64,breakhis,resnet50,2026-03-18_1527_seed43,200,17,64,class_balanced,random_fallback,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|17|64|random|random|target200_seed17_random_k64,breakhis,resnet50,2026-03-18_1527_seed43,200,17,64,random,random,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|17|8|class_balanced|class_balanced|target200_seed17_class_balanced_k8,breakhis,resnet50,2026-03-18_1527_seed43,200,17,8,class_balanced,class_balanced,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|17|8|random|random|target200_seed17_random_k8,breakhis,resnet50,2026-03-18_1527_seed43,200,17,8,random,random,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|23|16|class_balanced|class_balanced|target200_seed23_class_balanced_k16,breakhis,resnet50,2026-03-18_1527_seed43,200,23,16,class_balanced,class_balanced,0.5170745605782593,0.0,1.0,-0.5170745605782593,0.4829254394217407,-1.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|23|16|random|random|target200_seed23_random_k16,breakhis,resnet50,2026-03-18_1527_seed43,200,23,16,random,random,0.6056283186511843,0.6056283186511843,0.6056283186511843,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|23|32|class_balanced|class_balanced|target200_seed23_class_balanced_k32,breakhis,resnet50,2026-03-18_1527_seed43,200,23,32,class_balanced,class_balanced,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|23|32|random|random|target200_seed23_random_k32,breakhis,resnet50,2026-03-18_1527_seed43,200,23,32,random,random,0.9095995759655843,0.9095995759655843,0.9095995759655843,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|23|4|class_balanced|class_balanced|target200_seed23_class_balanced_k4,breakhis,resnet50,2026-03-18_1527_seed43,200,23,4,class_balanced,class_balanced,0.612504632663287,0.0,0.0,-0.612504632663287,-0.612504632663287,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|23|4|random|random|target200_seed23_random_k4,breakhis,resnet50,2026-03-18_1527_seed43,200,23,4,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|23|64|class_balanced|random_fallback|target200_seed23_random_fallback_k64,breakhis,resnet50,2026-03-18_1527_seed43,200,23,64,class_balanced,random_fallback,1.0,1.0,0.43257823705907766,0.0,-0.5674217629409224,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|23|64|random|random|target200_seed23_random_k64,breakhis,resnet50,2026-03-18_1527_seed43,200,23,64,random,random,1.0,1.0,0.43257823705907766,0.0,-0.5674217629409224,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|23|8|class_balanced|class_balanced|target200_seed23_class_balanced_k8,breakhis,resnet50,2026-03-18_1527_seed43,200,23,8,class_balanced,class_balanced,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|23|8|random|random|target200_seed23_random_k8,breakhis,resnet50,2026-03-18_1527_seed43,200,23,8,random,random,0.28426821161298904,0.28426821161298904,0.28426821161298904,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|31|16|class_balanced|class_balanced|target200_seed31_class_balanced_k16,breakhis,resnet50,2026-03-18_1527_seed43,200,31,16,class_balanced,class_balanced,0.5108647209396198,0.5108647209396198,0.5108647209396198,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|31|16|random|random|target200_seed31_random_k16,breakhis,resnet50,2026-03-18_1527_seed43,200,31,16,random,random,0.2095412980087518,0.2095412980087518,1.0,0.0,0.7904587019912482,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|31|32|class_balanced|class_balanced|target200_seed31_class_balanced_k32,breakhis,resnet50,2026-03-18_1527_seed43,200,31,32,class_balanced,class_balanced,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|31|32|random|random|target200_seed31_random_k32,breakhis,resnet50,2026-03-18_1527_seed43,200,31,32,random,random,0.1596361851336649,0.1596361851336649,1.0,0.0,0.840363814866335,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|31|4|class_balanced|class_balanced|target200_seed31_class_balanced_k4,breakhis,resnet50,2026-03-18_1527_seed43,200,31,4,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|31|4|random|random|target200_seed31_random_k4,breakhis,resnet50,2026-03-18_1527_seed43,200,31,4,random,random,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|31|64|class_balanced|random_fallback|target200_seed31_random_fallback_k64,breakhis,resnet50,2026-03-18_1527_seed43,200,31,64,class_balanced,random_fallback,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|31|64|random|random|target200_seed31_random_k64,breakhis,resnet50,2026-03-18_1527_seed43,200,31,64,random,random,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|31|8|class_balanced|class_balanced|target200_seed31_class_balanced_k8,breakhis,resnet50,2026-03-18_1527_seed43,200,31,8,class_balanced,class_balanced,0.18635207065506662,0.18635207065506662,1.0,0.0,0.8136479293449334,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|200|31|8|random|random|target200_seed31_random_k8,breakhis,resnet50,2026-03-18_1527_seed43,200,31,8,random,random,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|40|17|16|class_balanced|class_balanced|target40_seed17_class_balanced_k16,breakhis,resnet50,2026-03-18_1527_seed43,40,17,16,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|40|17|16|random|random|target40_seed17_random_k16,breakhis,resnet50,2026-03-18_1527_seed43,40,17,16,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|40|17|32|class_balanced|class_balanced|target40_seed17_class_balanced_k32,breakhis,resnet50,2026-03-18_1527_seed43,40,17,32,class_balanced,class_balanced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|40|17|32|random|random|target40_seed17_random_k32,breakhis,resnet50,2026-03-18_1527_seed43,40,17,32,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
breakhis|resnet50|2026-03-18_1527_seed43|40|17|4|class_balanced|class_balanced|target40_seed17_class_balanced_k4,breakhis,resnet50,2026-03-18_1527_seed43,40,17,4,class_balanced,class_balanced,0.5745841845592768,0.0,0.0,-0.5745841845592768,-0.5745841845592768,-1.0,-1.0,1
breakhis|resnet50|2026-03-18_1527_seed43|40|17|4|random|random|target40_seed17_random_k4,breakhis,resnet50,2026-03-18_1527_seed43,40,17,4,random,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
